dpr,txv,dtv,mtv,dmv,xtv,dxt,t1v,d1v,gen,dgn,fee,dfe,req,txs,hgt,dif,inp,out,qv1,qv2,qv3,qv4,qv5,qd1,qd2,qd3,qd4,qd5,ctv,dcv,btv,dbv,ltv,dlv,blk,int,tmst,date,time
5.6,145251.6783,969205.17,0,0,0,0,7527.6397,50068.03,8750,58342,39.007299,260.48,29355,6974,162531,1250757.74,427945.378913,436695.378913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,493.714285714286,2012-01-16T00:00:00.000Z,2012-01-16,00:00:00
5.92,166663.7585,933317.11,0,0,0,0,6540.6604,36627.68,7850,43960,7.651152,42.9,27138,6752,162687,1250757.74,434351.417114,442201.417114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,550.31847133758,2012-01-17T00:00:00.000Z,2012-01-17,00:00:00
6.36,125471.4207,742790.86,0,0,0,0,6781.0719,40143.93,6399.983,37887.9,10.844338,64.16,27562,6647,162815,1250757.74,371249.778347,377649.761347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,675,2012-01-18T00:00:00.000Z,2012-01-18,00:00:00
6.49,170617.6143,1085128.03,0,0,0,0,6485.0762,41245.12,7499.904105,47699.38,27.513594,174.96,27953,6902,162965,1250757.74,395758.574312,403258.478417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,576,2012-01-19T00:00:00.000Z,2012-01-19,00:00:00
6.18,125669.7676,815564.08,0,0,0,0,8682.9981,56352.67,7249.60988,47034.47,24.766915,160.74,26975,6780,163110,1250757.74,357251.487358,364501.097237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,595.862068965517,2012-01-20T00:00:00.000Z,2012-01-20,00:00:00
6.31,88189.7084,545012.39,0,0,0,0,8234.5064,50889.27,8199.56046,50673.29,4.77027,29.46,26209,6366,163274,1250757.74,299130.696965,307330.257423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,526.829268292683,2012-01-21T00:00:00.000Z,2012-01-21,00:00:00
6.36,71562.7511,451560.94,0,0,0,0,5424.9626,34231.55,6799.794597,42906.71,3.038105,19.19,20393,5325,163410,1307728.36,269940.645587,276740.440184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,635.294117647059,2012-01-22T00:00:00.000Z,2012-01-22,00:00:00
6.29,76031.5169,483560.4,0,0,0,0,8052.2181,51212.09,8499.831595,54058.93,4.959983,31.58,23291,6100,163580,1307728.36,280567.325632,289067.157228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,508.235294117647,2012-01-23T00:00:00.000Z,2012-01-23,00:00:00
5.75,122749.3616,772093.47,0,0,0,0,7160.6346,45040.4,6948.889615,43708.52,9.74989,61.32,29543,7268,163719,1307728.36,377716.748118,384665.637734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,621.58273381295,2012-01-24T00:00:00.000Z,2012-01-24,00:00:00
5.34,140641.9591,808691.29,0,0,0,0,7829.3211,45018.6,7399.780895,42548.74,7.675758,44.23,32544,7961,163867,1307728.36,415396.269619,422796.050514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,583.783783783784,2012-01-25T00:00:00.000Z,2012-01-25,00:00:00
5.29,126882.6938,677553.54,0,0,0,0,5970.9256,31884.73,6899.306465,36842.31,8.951579,47.79,26792,6598,164005,1307728.36,414478.025705,421377.33217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,626.086956521739,2012-01-26T00:00:00.000Z,2012-01-26,00:00:00
5.63,130853.7803,692216.49,0,0,0,0,6160.2451,32587.72,7048.591619,37287.05,22.995462,121.67,26195,6337,164146,1307728.36,353803.711108,360852.302728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,612.765957446809,2012-01-27T00:00:00.000Z,2012-01-27,00:00:00
5.38,91232.3411,513638.06,0,0,0,0,7822.4028,44040.16,7247.700652,40804.55,9.085115,51.11,24048,5910,164291,1307728.36,247465.564128,254713.264781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,595.862068965517,2012-01-28T00:00:00.000Z,2012-01-28,00:00:00
5.49,96738.8214,520454.86,0,0,0,0,6506.2387,35003.56,8348.808158,44916.59,220.509319,1186.4,26172,6426,164458,1307728.36,342844.041781,351192.849938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,517.365269461078,2012-01-29T00:00:00.000Z,2012-01-29,00:00:00
5.48,90038.3509,494310.53,0,0,0,0,7849.3628,43093,8599.660391,47212.13,29.118969,159.86,24115,6153,164630,1307728.36,324996.017845,333595.678236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,502.325581395349,2012-01-30T00:00:00.000Z,2012-01-30,00:00:00
6.08,104535.3931,572853.96,0,0,0,0,6906.6456,37848.4,7499.933,41099.64,7.185141,39.35,28595,6925,164780,1307728.36,337737.774699,345237.707699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,576,2012-01-31T00:00:00.000Z,2012-01-31,00:00:00
6.1,154112.3178,937002.87,0,0,0,0,7179.6495,43652.3,7049.761889,42862.55,4.750732,28.95,25889,6502,164921,1307728.36,428357.852877,435407.614766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,612.765957446809,2012-02-01T00:00:00.000Z,2012-02-01,00:00:00
5.96,129142.0262,787766.34,0,0,0,0,8470.2613,51668.62,7949.836832,48494,11.587827,70.73,29683,7164,165080,1307728.36,368919.335736,376869.172569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,543.396226415094,2012-02-02T00:00:00.000Z,2012-02-02,00:00:00
5.87,120776.3168,719826.8,0,0,0,0,6700.2291,39933.32,7899.841506,47083.05,6.905899,41.1,28541,7050,165238,1307728.36,377949.581461,385849.422967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,546.835443037975,2012-02-03T00:00:00.000Z,2012-02-03,00:00:00
5.69,138621.6008,813708.78,0,0,0,0,7819.16,45898.46,7849.973839,46079.35,8.685397,50.98,29263,7237,165395,1379647.44,358221.374204,366071.348043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,550.31847133758,2012-02-04T00:00:00.000Z,2012-02-04,00:00:00
5.45,115863.9199,659265.71,0,0,0,0,8909.3454,50694.21,7100,40399,4.260329,24.2,26859,6774,165537,1379647.44,339003.093982,346103.093982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,608.450704225352,2012-02-05T00:00:00.000Z,2012-02-05,00:00:00
5.69,134712.6755,734184.08,0,0,0,0,6229.6318,33951.47,7300,39785,4.290557,23.38,24382,6136,165683,1379647.44,317539.767759,324839.76776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,591.780821917808,2012-02-06T00:00:00.000Z,2012-02-06,00:00:00
5.6,115268.8642,655879.83,0,0,0,0,6639.2982,37777.63,6849.9975,38976.49,6.640746,37.79,27387,7012,165820,1379647.44,314352.673063,321202.670563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,630.656934306569,2012-02-07T00:00:00.000Z,2012-02-07,00:00:00
5.83,109161.5406,611304.56,0,0,0,0,7366.2907,41251.22,7250,40600,5.114435,28.59,27337,7024,165965,1379647.44,302399.224809,309649.224809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,595.862068965517,2012-02-08T00:00:00.000Z,2012-02-08,00:00:00
5.91,90088.3417,525233.83,0,0,0,0,6792.5766,39608.71,7250,42271.5,7.41847,43.21,29854,7488,166110,1379647.44,269333.017223,276583.017222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,595.862068965517,2012-02-09T00:00:00.000Z,2012-02-09,00:00:00
5.6,106967.2708,632176.57,0,0,0,0,7445.6587,44003.83,6900,40779,4.174619,24.68,33955,8456,166248,1379647.44,316386.860153,323286.860153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,626.086956521739,2012-02-10T00:00:00.000Z,2012-02-10,00:00:00
5.51,143879.9914,805727.96,0,0,0,0,7276.2855,40747.21,7499.862395,41999.23,3.91143,21.93,30874,7679,166398,1379647.44,450601.34967,458101.212065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,576,2012-02-11T00:00:00.000Z,2012-02-11,00:00:00
5.26,115816.519,638024.42,0,0,0,0,7606.1959,41910.14,7899.9715,43516.34,3.867194,21.3,27511,7030,166556,1379647.44,318336.959474,326236.930974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,546.835443037975,2012-02-12T00:00:00.000Z,2012-02-12,00:00:00
4.46,210732.5485,1108453.21,0,0,0,0,6990.2728,36768.83,6850,36031,5.253118,27.66,31930,7992,166693,1379647.44,422058.09049,428908.09049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,630.656934306569,2012-02-13T00:00:00.000Z,2012-02-13,00:00:00
4.33,331431.1748,1478116.86,0,0,0,0,11553.8976,51530.32,6899.986,30767.44,15.473963,68.93,38884,9489,166831,1379647.44,1345975.879186,1352875.865186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,626.086956521739,2012-02-14T00:00:00.000Z,2012-02-14,00:00:00
4.27,459247.788,1988542.94,0,0,0,0,6990.7581,30269.96,6699.992196,29010.97,6.100364,26.35,36625,9337,166965,1379647.44,1338084.094135,1344784.086328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,644.776119402985,2012-02-15T00:00:00.000Z,2012-02-15,00:00:00
4.41,246324.0924,1051803.89,0,0,0,0,6215.0777,26538.37,6899.867664,29462.44,10.061362,42.93,39522,9537,167103,1379647.44,1599338.213499,1606238.081164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,626.086956521739,2012-02-16T00:00:00.000Z,2012-02-16,00:00:00
4.22,181009.5715,798252.26,0,0,0,0,6413.6809,28284.35,7599.9815,33515.92,3.616391,15.87,26371,6778,167255,1379647.44,972444.461536,980044.443036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,568.421052631579,2012-02-17T00:00:00.000Z,2012-02-17,00:00:00
4.39,122581.4701,517293.81,0,0,0,0,7771.2595,32794.72,8550,36081,3.34531,14.03,25220,6516,167426,1376302.27,696974.750617,705524.750618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,505.263157894737,2012-02-18T00:00:00.000Z,2012-02-18,00:00:00
4.36,91168.1848,400228.35,0,0,0,0,6479.215,28443.78,7900,34681,2.65187,11.64,23303,5958,167584,1376302.27,388181.702666,396081.702666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,546.835443037975,2012-02-19T00:00:00.000Z,2012-02-19,00:00:00
4.27,119600.8249,521459.59,0,0,0,0,6835.4109,29802.39,7000,30520,4.117764,17.92,24462,6339,167724,1376302.27,429470.040734,436470.040734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,617.142857142857,2012-02-20T00:00:00.000Z,2012-02-20,00:00:00
4.42,126743.6076,541518.12,0,0,0,0,5848.5271,25003.22,6450,27556.5,3.428017,14.65,26270,6420,167853,1376302.27,387728.991438,394178.991438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,669.767441860465,2012-02-21T00:00:00.000Z,2012-02-21,00:00:00
5.01,137828.8189,610093.35,0,0,0,0,7135.7506,31539.99,7950,35198,3.41393,15.1,28142,7194,168012,1376302.27,779455.713461,787405.713461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,543.396226415094,2012-02-22T00:00:00.000Z,2012-02-22,00:00:00
5.03,136424.4599,683507.18,0,0,0,0,8139.9032,40780.92,8300,41584,5.009519,25.23,32864,8014,168178,1376302.27,683732.488494,692032.488494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,520.481927710843,2012-02-23T00:00:00.000Z,2012-02-23,00:00:00
4.77,190671.9873,958458.22,0,0,0,0,6175.7306,31050.94,7450,37447.5,4.413629,22.22,28743,6930,168326,1376302.27,575139.027137,582589.027139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,579.865771812081,2012-02-24T00:00:00.000Z,2012-02-24,00:00:00
4.92,159458.3029,760616.11,0,0,0,0,7214.5845,34413.55,8250,39352.5,3.12296,14.84,25984,6306,168492,1376302.27,413903.795164,422153.795164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,523.636363636364,2012-02-25T00:00:00.000Z,2012-02-25,00:00:00
4.96,90324.4771,444402.39,0,0,0,0,6184.145,30428.02,7499.9935,36901.97,3.426483,16.81,23729,5821,168642,1376302.27,339626.391899,347126.3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,576,2012-02-26T00:00:00.000Z,2012-02-26,00:00:00
4.87,113751.4602,564207.31,0,0,0,0,7523.6383,37317.25,7700,38192,5.661764,28.01,26890,6735,168796,1376302.27,369387.273431,377087.273431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,561.038961038961,2012-02-27T00:00:00.000Z,2012-02-27,00:00:00
4.86,119733.096,583093.9,0,0,0,0,6016.8074,29300.88,8000,38959.5,3.847715,18.72,27157,6725,168956,1376302.27,370837.632977,378837.632977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,540,2012-02-28T00:00:00.000Z,2012-02-28,00:00:00
4.92,114637.3006,557160.25,0,0,0,0,7868.2892,38242.87,8950,43503,3.402345,16.47,26887,6719,169135,1376302.27,329471.948008,338421.948008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,482.68156424581,2012-02-29T00:00:00.000Z,2012-02-29,00:00:00
4.7,231076.7021,1136196.88,0,0,0,0,6636.7276,32641.65,7550,37135,6.718368,32.94,29374,6811,169286,1376302.27,657887.801242,665437.801243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,572.185430463576,2012-03-01T00:00:00.000Z,2012-03-01,00:00:00
4.61,197951.8187,930284.77,0,0,0,0,7863.4339,36958.14,6700,31485.5,4.505746,21.12,32352,7645,169420,1496978.6,560202.228109,566902.228109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,644.776119402985,2012-03-02T00:00:00.000Z,2012-03-02,00:00:00
4.82,140714.063,648691.86,0,0,0,0,4808.7164,22168.17,5649.9785,26046.4,2.463949,11.3,20384,5187,169533,1496978.6,381098.762572,386748.741072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,764.601769911504,2012-03-03T00:00:00.000Z,2012-03-03,00:00:00
4.98,93610.4295,451256.3,0,0,0,0,6723.7757,32457.26,6849.9909,33024.95,4.826665,23.29,26034,6591,169670,1496978.6,678714.121069,685564.111969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,630.656934306569,2012-03-04T00:00:00.000Z,2012-03-04,00:00:00
4.99,102962.3378,512752.43,0,0,0,0,6868.3088,34204.17,7250,36105,5.18861,25.78,29922,6979,169815,1496978.6,373863.997017,381113.997017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,595.862068965517,2012-03-05T00:00:00.000Z,2012-03-05,00:00:00
4.94,120270.0847,600130.6,0,0,0,0,7999.3445,39914.21,6849.948,34178.74,4.845952,24.13,27290,6368,169952,1496978.6,355204.146385,362054.094385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,630.656934306569,2012-03-06T00:00:00.000Z,2012-03-06,00:00:00
4.93,110900.6792,547836.51,0,0,0,0,5988.654,29581.99,7700,38037.5,4.020726,19.79,26249,6635,170106,1496978.6,374051.599396,381751.599396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,561.038961038961,2012-03-07T00:00:00.000Z,2012-03-07,00:00:00
4.86,119153.6419,587327.97,0,0,0,0,7250.3795,35744.03,7800,38447,4.074108,20.02,27007,6637,170262,1496978.6,520567.63594,528367.63594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,553.846153846154,2012-03-08T00:00:00.000Z,2012-03-08,00:00:00
4.83,111055.8889,539722.48,0,0,0,0,8479.9877,41211.21,8400,40822.5,4.136381,20.02,26987,6502,170430,1496978.6,589661.395989,598061.395988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,514.285714285714,2012-03-09T00:00:00.000Z,2012-03-09,00:00:00
4.91,86555.2871,418062.03,0,0,0,0,7782.3869,37588.93,8250,39847.5,4.381797,21.14,24593,5370,170595,1496978.6,384605.665026,392855.665026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,523.636363636364,2012-03-10T00:00:00.000Z,2012-03-10,00:00:00
4.89,134506.1148,660425.06,0,0,0,0,5794.9833,28453.36,6700,32897,2.904606,14.2,21968,5223,170729,1496978.6,424671.205377,431371.205377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,644.776119402985,2012-03-11T00:00:00.000Z,2012-03-11,00:00:00
5.27,110003.2188,537915.75,0,0,0,0,6147.5373,30061.43,8300,40587,3.764776,18.28,25334,6141,170895,1496978.6,597933.974585,606233.974585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,520.481927710843,2012-03-12T00:00:00.000Z,2012-03-12,00:00:00
5.38,142628.753,751669.83,0,0,0,0,7874.365,41503.4,8000,42165.5,11.316403,59.69,33205,7395,171055,1496978.6,526531.926349,534531.92635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,540,2012-03-13T00:00:00.000Z,2012-03-13,00:00:00
5.33,163226.1807,878156.86,0,0,0,0,10429.7393,56112,6850,36853,5.179018,27.86,30299,6895,171192,1496978.6,604766.600423,611616.600423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,630.656934306569,2012-03-14T00:00:00.000Z,2012-03-14,00:00:00
5.34,128647.2466,685689.8,0,0,0,0,4644.9866,24757.82,6050,32246.5,3.615497,19.23,26329,6284,171313,1496978.6,486814.21614,492864.21614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,714.04958677686,2012-03-15T00:00:00.000Z,2012-03-15,00:00:00
5.22,140476.2171,750143.02,0,0,0,0,7404.7369,39541.28,7650,40851,8.822932,47.04,27559,6935,171466,1498294.36,500782.025818,508432.025818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,564.705882352941,2012-03-16T00:00:00.000Z,2012-03-16,00:00:00
5.28,81446.7023,425201.54,0,0,0,0,6636.9168,34647.78,8500,44373,3.560578,18.59,27403,6876,171636,1498294.36,459679.561111,468179.561111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,508.235294117647,2012-03-17T00:00:00.000Z,2012-03-17,00:00:00
4.69,94490.8877,498911.89,0,0,0,0,7463.7729,39408.69,8000,42240,3.228011,17.01,23611,6039,171796,1498294.36,371449.643666,379449.643665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,540,2012-03-18T00:00:00.000Z,2012-03-18,00:00:00
4.84,138441.9955,649292.98,0,0,0,0,7543.9093,35380.94,7150,33533.5,4.224608,19.78,26966,6652,171939,1498294.36,451838.891967,458988.891967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,604.195804195804,2012-03-19T00:00:00.000Z,2012-03-19,00:00:00
4.81,134260.1239,649819.01,0,0,0,0,7009.3972,33925.47,8000,38720,4.819815,23.28,27349,6834,172099,1498294.36,494954.424167,502954.424168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,540,2012-03-20T00:00:00.000Z,2012-03-20,00:00:00
4.7,141734.5691,681716.46,0,0,0,0,6706.4923,32258.2,7900,37993.5,3.378314,16.16,27654,7000,172257,1498294.36,507444.029684,515344.029684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,546.835443037975,2012-03-21T00:00:00.000Z,2012-03-21,00:00:00
4.69,142000.7168,667403.35,0,0,0,0,10025.3619,47119.15,7900,37130,3.383853,15.87,26671,6587,172415,1498294.36,753981.51904,761881.51904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,546.835443037975,2012-03-22T00:00:00.000Z,2012-03-22,00:00:00
4.68,149340.1331,700405.18,0,0,0,0,4981.7116,23364.2,6300,29547,4.227786,19.78,24291,6156,172541,1498294.36,892881.835863,899181.835864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,685.714285714286,2012-03-23T00:00:00.000Z,2012-03-23,00:00:00
4.55,93260.7044,436459.84,0,0,0,0,6945.5384,32505.14,9200,43049.5,14.907058,69.7,24622,6375,172726,1498294.36,812217.767984,821417.767983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,469.565217391304,2012-03-24T00:00:00.000Z,2012-03-24,00:00:00
4.62,132941.5477,604892.59,0,0,0,0,7670.8876,34902.53,7850,35721,6.904238,31.42,25193,6212,172882,1498294.36,416099.86527,423949.865272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,550.31847133758,2012-03-25T00:00:00.000Z,2012-03-25,00:00:00
4.81,137722.8108,636279.43,0,0,0,0,7762.3522,35862.07,7550,34881,3.477619,16.07,27700,6619,173033,1498294.36,527688.131773,535238.131772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,572.185430463576,2012-03-26T00:00:00.000Z,2012-03-26,00:00:00
4.79,140314.8122,674914.14,0,0,0,0,6549.2765,31501.92,7800,37517,4.269641,20.5,26822,6666,173189,1498294.36,567218.414957,575018.414956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,553.846153846154,2012-03-27T00:00:00.000Z,2012-03-27,00:00:00
4.81,140665.5596,673798.25,0,0,0,0,7749.3074,37120.15,7500,35927,4.940676,23.64,29372,7239,173339,1498294.36,683600.764875,691100.764875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,576,2012-03-28T00:00:00.000Z,2012-03-28,00:00:00
4.86,155817.3821,749481.57,0,0,0,0,6075.3605,29222.51,7050,33910.5,4.465421,21.46,30099,7518,173479,1626553.48,1198838.065547,1205888.065547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,612.765957446809,2012-03-29T00:00:00.000Z,2012-03-29,00:00:00
4.91,133988.317,651275.93,0,0,0,0,5801.7046,28201.92,7700,37424.5,4.39585,21.4,27542,6828,173634,1626553.48,980734.35933,988434.35933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,561.038961038961,2012-03-30T00:00:00.000Z,2012-03-30,00:00:00
4.83,108940.0126,534895.5,0,0,0,0,6419.6977,31520.72,8500,41731,4.516875,22.09,24538,6192,173804,1626553.48,875201.633337,883701.633336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,508.235294117647,2012-03-31T00:00:00.000Z,2012-03-31,00:00:00
4.97,90395.9421,436612.4,0,0,0,0,8987.9529,43411.8,7100,34300,3.818777,18.45,22869,5563,173945,1626553.48,616304.574829,623404.574829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,608.450704225352,2012-04-01T00:00:00.000Z,2012-04-01,00:00:00
4.95,150549.5333,748219.35,0,0,0,0,6349.3726,31552.36,5800,28825,4.188619,20.79,27018,6472,174062,1626553.48,697232.147484,703032.147483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,744.827586206897,2012-04-02T00:00:00.000Z,2012-04-02,00:00:00
4.91,154900.8194,766759.05,0,0,0,0,8442.0172,41787.99,6650,32917.5,5.077419,25.09,32135,7739,174195,1626553.48,817409.657957,824059.657957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,649.624060150376,2012-04-03T00:00:00.000Z,2012-04-03,00:00:00
4.92,189047.3971,928222.69,0,0,0,0,6948.2601,34115.93,6850,33633.5,4.933346,24.22,28750,7143,174332,1626553.48,760809.145241,767659.14524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,630.656934306569,2012-04-04T00:00:00.000Z,2012-04-04,00:00:00
4.95,134137.6543,659957.28,0,0,0,0,7385.6816,36337.53,5850,28782,4.878162,23.98,30301,7028,174449,1626553.48,937541.505817,943391.505817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,738.461538461538,2012-04-05T00:00:00.000Z,2012-04-05,00:00:00
4.69,179885.017,890338.38,0,0,0,0,8447.6899,41803.06,6800,33647,4.815514,23.74,29487,6699,174585,1626553.48,585161.542815,591961.542815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,635.294117647059,2012-04-06T00:00:00.000Z,2012-04-06,00:00:00
4.79,111727.6528,524002.72,0,0,0,0,4852.423,22757.84,6450,30250.5,3.708917,17.32,24341,6080,174713,1626553.48,341014.78226,347464.78226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,669.767441860465,2012-04-07T00:00:00.000Z,2012-04-07,00:00:00
4.87,85077.4378,407520.96,0,0,0,0,6180.9927,29606.92,7500,35925,3.891953,18.59,23735,5915,174864,1626553.48,1255660.478595,1263160.478594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,576,2012-04-08T00:00:00.000Z,2012-04-08,00:00:00
4.84,349586.7514,1702487.52,0,0,0,0,7312.4498,35611.61,7300,35551,3.847166,18.66,26462,6617,175010,1626553.48,1634855.444997,1642155.444998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,591.780821917808,2012-04-09T00:00:00.000Z,2012-04-09,00:00:00
4.93,190702.5952,923014.59,0,0,0,0,7081.3152,34276.26,7350,35583,6.991308,33.76,33535,8468,175157,1626553.48,822716.565042,830066.565042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,587.755102040816,2012-04-10T00:00:00.000Z,2012-04-10,00:00:00
4.92,187248.106,923133.18,0,0,0,0,8550.1176,42152.06,7050,34756.5,5.245506,25.81,32639,7858,175298,1626553.48,1511605.986888,1518655.986887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,612.765957446809,2012-04-11T00:00:00.000Z,2012-04-11,00:00:00
4.94,232681.5556,1144828.34,0,0,0,0,9158.1765,45058.2,6350,31243,6.270571,30.77,33585,8290,175425,1577913.49,1279403.939717,1285753.939715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,680.314960629921,2012-04-12T00:00:00.000Z,2012-04-12,00:00:00
4.96,196777.5053,972080.85,0,0,0,0,5340.784,26383.47,6150,30381,4.10579,20.22,28571,7041,175548,1577913.49,831377.906691,837527.906692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,702.439024390244,2012-04-13T00:00:00.000Z,2012-04-13,00:00:00
4.97,163867.6951,812783.78,0,0,0,0,6339.747,31445.14,6950,34472,6.085915,30.1,31790,8027,175687,1577913.49,990508.437291,997458.437289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,621.58273381295,2012-04-14T00:00:00.000Z,2012-04-14,00:00:00
4.93,98902.3749,491544.82,0,0,0,0,7138.2966,35477.3,5350,26589.5,3.697501,18.36,29014,7371,175794,1577913.49,1272728.631616,1278078.631616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,807.476635514019,2012-04-15T00:00:00.000Z,2012-04-15,00:00:00
4.98,225653.7865,1112544.13,0,0,0,0,6649.5949,32782.48,7500,36977.5,5.978508,29.44,35907,8577,175944,1577913.49,1612272.031729,1619772.031729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,576,2012-04-16T00:00:00.000Z,2012-04-16,00:00:00
5.12,176728.8956,880109.9,0,0,0,0,6442.461,32083.45,6750,33615,6.722061,33.42,33757,7805,176079,1577913.49,1132757.176259,1139507.176259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,640,2012-04-17T00:00:00.000Z,2012-04-17,00:00:00
